accountAgeDays,numItems,localTime,paymentMethod,paymentMethodAgeDays,label,ord__paymentMethod
1319.0,1.0,4.92,creditcard,0.0,0.0,0.0
112.0,1.0,4.75,paypal,0.0,0.0,0.0
2.0,1.0,4.9,paypal,2.0,0.0,0.0
1534.0,1.0,4.92,paypal,1325.0,0.0,0.0
63.0,1.0,4.75,creditcard,0.0,0.0,1.0
81.0,3.0,4.88,creditcard,80.0,0.0,0.0
257.0,1.0,4.75,creditcard,0.0,0.0,0.0
,,,,,,0.0
13.0,1.0,4.97,creditcard,0.0,0.0,0.0
167.0,1.0,4.74,creditcard,166.0,0.0,0.0
,,,,,,0.0
,,,,,,0.0
236.0,1.0,4.92,paypal,198.0,0.0,2.0
346.0,1.0,4.06,storecredit,58.0,0.0,0.0
2000.0,1.0,4.06,paypal,1.0,0.0,0.0
2000.0,1.0,5.04,storecredit,0.0,0.0,0.0
1489.0,1.0,4.89,creditcard,0.0,0.0,1.0
417.0,1.0,3.95,creditcard,0.0,0.0,0.0
1751.0,1.0,5.03,creditcard,0.0,0.0,0.0
36.0,1.0,5.04,paypal,0.0,0.0,0.0
2000.0,1.0,5.02,creditcard,1.0,0.0,2.0
26.0,1.0,4.84,creditcard,0.0,0.0,0.0
1646.0,1.0,4.92,creditcard,0.0,0.0,0.0
,,,,,,0.0
2.0,1.0,3.95,creditcard,2.0,0.0,0.0
579.0,1.0,4.89,creditcard,486.0,0.0,0.0
,,,,,,0.0
1108.0,1.0,4.52,creditcard,0.0,0.0,0.0
219.0,1.0,5.03,storecredit,0.0,0.0,1.0
2000.0,1.0,5.02,creditcard,552.0,0.0,2.0
356.0,1.0,5.03,creditcard,10.0,0.0,1.0
2.0,1.0,4.46,storecredit,2.0,0.0,2.0
1751.0,1.0,2.6,creditcard,152.0,0.0,1.0
19.0,1.0,4.9,creditcard,0.0,0.0,0.0
975.0,1.0,5.04,creditcard,0.0,0.0,0.0
1976.0,1.0,4.96,creditcard,740.0,0.0,0.0
7.0,1.0,4.92,creditcard,6.0,0.0,0.0
1195.0,1.0,4.92,paypal,382.0,0.0,0.0
858.0,1.0,4.74,creditcard,264.0,0.0,1.0
123.0,1.0,4.92,creditcard,123.0,0.0,0.0
106.0,1.0,4.84,paypal,106.0,0.0,1.0
1257.0,1.0,4.92,paypal,0.0,0.0,0.0
,,,,,,2.0
300.0,1.0,5.04,creditcard,0.0,0.0,0.0
1691.0,1.0,4.75,creditcard,0.0,0.0,2.0
449.0,1.0,4.75,paypal,0.0,0.0,0.0
2000.0,1.0,3.58,creditcard,89.0,0.0,0.0
,,,,,,0.0
1495.0,1.0,4.52,creditcard,0.0,0.0,0.0
130.0,1.0,5.04,paypal,129.0,0.0,0.0
160.0,1.0,4.84,creditcard,0.0,0.0,0.0
1774.0,1.0,3.07,creditcard,0.0,0.0,0.0
936.0,1.0,4.75,creditcard,295.0,0.0,1.0
2000.0,1.0,4.96,creditcard,845.0,0.0,0.0
1162.0,1.0,4.88,paypal,0.0,0.0,0.0
,,,,,,0.0
2000.0,1.0,4.88,paypal,307.0,0.0,0.0
21.0,1.0,4.06,creditcard,0.0,0.0,2.0
4.0,1.0,4.74,creditcard,4.0,0.0,0.0
,,,,,,2.0
49.0,1.0,4.92,creditcard,48.0,0.0,2.0
803.0,1.0,4.92,creditcard,803.0,0.0,0.0
2000.0,1.0,4.06,creditcard,1.0,0.0,0.0
2000.0,1.0,4.75,creditcard,50.0,0.0,1.0
,,,,,,0.0
14.0,1.0,4.89,paypal,0.0,0.0,0.0
73.0,1.0,4.9,creditcard,0.0,0.0,0.0
995.0,1.0,4.89,creditcard,0.0,0.0,1.0
561.0,5.0,4.52,creditcard,560.0,0.0,0.0
62.0,1.0,4.75,creditcard,0.0,0.0,0.0
375.0,1.0,4.89,creditcard,0.0,0.0,1.0
1380.0,1.0,4.75,paypal,572.0,0.0,0.0
,,,,,,0.0
11.0,1.0,4.52,creditcard,0.0,0.0,0.0
251.0,1.0,5.03,creditcard,250.0,0.0,0.0
1469.0,5.0,5.02,creditcard,206.0,0.0,0.0
2000.0,1.0,2.95,creditcard,15.0,0.0,0.0
2000.0,1.0,4.51,creditcard,100.0,0.0,0.0
819.0,1.0,4.06,creditcard,0.0,0.0,0.0
1961.0,1.0,4.92,paypal,755.0,0.0,0.0
2000.0,1.0,4.92,creditcard,0.0,0.0,0.0
,,,,,,1.0
3.0,1.0,4.46,paypal,0.0,0.0,1.0
21.0,1.0,5.03,paypal,0.0,0.0,0.0
129.0,1.0,4.52,paypal,128.0,0.0,0.0
245.0,1.0,4.84,storecredit,245.0,0.0,2.0
1762.0,1.0,4.75,creditcard,1232.0,0.0,1.0
794.0,1.0,4.46,paypal,354.0,0.0,0.0
274.0,1.0,4.92,creditcard,212.0,0.0,1.0
2000.0,1.0,4.92,creditcard,588.0,0.0,0.0
2000.0,1.0,4.75,creditcard,0.0,0.0,0.0
2000.0,1.0,4.75,creditcard,10.0,0.0,1.0
21.0,1.0,4.75,creditcard,0.0,0.0,1.0
,,,,,,0.0
500.0,1.0,4.9,paypal,0.0,0.0,1.0
64.0,1.0,4.74,creditcard,0.0,0.0,2.0
1058.0,1.0,2.6,creditcard,145.0,0.0,1.0
1816.0,1.0,5.02,creditcard,980.0,0.0,0.0
10.0,1.0,4.96,storecredit,9.0,0.0,2.0
759.0,1.0,4.51,creditcard,0.0,0.0,0.0
95.0,1.0,4.96,creditcard,0.0,0.0,0.0
2000.0,1.0,4.9,creditcard,2.0,0.0,1.0
878.0,1.0,4.75,creditcard,0.0,0.0,0.0
1790.0,1.0,5.02,creditcard,357.0,0.0,0.0
2.0,2.0,4.92,paypal,1.0,0.0,0.0
787.0,1.0,5.04,creditcard,411.0,0.0,1.0
,,,,,,0.0
802.0,1.0,4.92,creditcard,0.0,0.0,0.0
60.0,1.0,4.92,paypal,0.0,0.0,0.0
1.0,1.0,5.03,creditcard,0.0,1.0,0.0
1321.0,1.0,5.02,creditcard,0.0,0.0,0.0
676.0,1.0,5.02,creditcard,0.0,0.0,0.0
426.0,1.0,4.88,creditcard,0.0,0.0,1.0
,,,,,,2.0
89.0,1.0,4.89,paypal,0.0,0.0,0.0
1999.0,1.0,4.74,creditcard,410.0,0.0,0.0
2000.0,2.0,4.92,creditcard,0.0,0.0,0.0
104.0,1.0,4.92,paypal,0.0,0.0,0.0
818.0,1.0,4.97,creditcard,0.0,0.0,0.0
1508.0,1.0,4.75,creditcard,0.0,0.0,0.0
2000.0,1.0,4.97,paypal,1263.0,0.0,0.0
,,,,,,1.0
575.0,1.0,4.9,paypal,7.0,0.0,1.0
891.0,1.0,4.89,creditcard,0.0,0.0,1.0
1857.0,1.0,4.84,creditcard,299.0,0.0,0.0
,,,,,,0.0
2000.0,1.0,4.75,paypal,65.0,0.0,0.0
163.0,1.0,4.96,creditcard,0.0,0.0,1.0
51.0,1.0,4.92,paypal,51.0,0.0,0.0
,,,,,,0.0
75.0,2.0,4.52,creditcard,74.0,0.0,1.0
44.0,1.0,4.88,storecredit,44.0,0.0,0.0
7.0,1.0,4.52,creditcard,0.0,0.0,0.0
640.0,1.0,4.96,storecredit,0.0,0.0,0.0
1898.0,1.0,4.75,creditcard,0.0,0.0,1.0
1954.0,1.0,4.92,paypal,555.0,0.0,0.0
21.0,1.0,4.96,creditcard,20.0,0.0,1.0
,,,,,,0.0
1776.0,1.0,4.89,creditcard,0.0,0.0,1.0
,,,,,,0.0
,,,,,,0.0
,,,,,,0.0
999.0,1.0,5.02,creditcard,938.0,0.0,1.0
,,,,,,0.0
6.0,1.0,4.9,creditcard,6.0,0.0,0.0
885.0,1.0,5.03,creditcard,0.0,0.0,1.0
4.0,1.0,4.92,creditcard,3.0,0.0,0.0
1969.0,1.0,4.52,paypal,396.0,0.0,0.0
1952.0,1.0,4.75,paypal,1025.0,0.0,0.0
148.0,1.0,4.89,creditcard,0.0,0.0,0.0
1164.0,1.0,5.04,creditcard,1.0,0.0,1.0
2000.0,1.0,4.74,creditcard,0.0,0.0,0.0
29.0,1.0,4.52,creditcard,29.0,0.0,0.0
1040.0,1.0,4.74,creditcard,0.0,0.0,0.0
59.0,2.0,4.92,creditcard,0.0,0.0,0.0
1600.0,1.0,3.07,paypal,0.0,0.0,0.0
,,,,,,0.0
2000.0,1.0,4.84,creditcard,10.0,0.0,1.0
2000.0,1.0,4.75,creditcard,2.0,0.0,0.0
1217.0,1.0,4.9,creditcard,0.0,0.0,1.0
,,,,,,1.0
2000.0,1.0,4.84,creditcard,1961.0,0.0,0.0
,,,,,,0.0
1211.0,1.0,4.9,creditcard,483.0,0.0,0.0
,,,,,,0.0
179.0,1.0,4.74,creditcard,0.0,0.0,1.0
7.0,1.0,4.52,creditcard,0.0,0.0,1.0
5.0,1.0,5.03,creditcard,2.0,0.0,0.0
1.0,1.0,4.97,storecredit,0.0,1.0,0.0
61.0,1.0,4.75,paypal,0.0,0.0,0.0
1876.0,1.0,4.92,creditcard,0.0,0.0,1.0
1727.0,1.0,4.92,paypal,0.0,0.0,0.0
2000.0,1.0,3.48,creditcard,0.0,0.0,0.0
68.0,1.0,4.9,paypal,67.0,0.0,2.0
,,,,,,2.0
450.0,1.0,5.03,creditcard,0.0,0.0,0.0
57.0,1.0,4.96,creditcard,57.0,0.0,0.0
467.0,1.0,4.75,creditcard,301.0,0.0,1.0
1.0,1.0,4.89,paypal,0.0,1.0,1.0
35.0,1.0,4.52,creditcard,0.0,0.0,0.0
2000.0,1.0,4.88,creditcard,6.0,0.0,0.0
2000.0,1.0,4.51,paypal,79.0,0.0,1.0
1120.0,1.0,4.96,paypal,0.0,0.0,1.0
,,,,,,0.0
6.0,1.0,5.03,storecredit,6.0,0.0,2.0
389.0,1.0,4.51,paypal,93.0,0.0,0.0
178.0,1.0,4.89,creditcard,2.0,0.0,1.0
11.0,1.0,4.74,paypal,0.0,0.0,0.0
823.0,1.0,4.97,creditcard,0.0,0.0,1.0
1887.0,1.0,4.97,creditcard,0.0,0.0,1.0
1712.0,1.0,4.9,paypal,594.0,0.0,1.0
1754.0,1.0,4.92,creditcard,0.0,0.0,0.0
16.0,2.0,4.52,creditcard,0.0,0.0,0.0
24.0,1.0,4.92,creditcard,0.0,0.0,1.0
172.0,1.0,4.84,creditcard,0.0,0.0,0.0
2000.0,1.0,4.92,creditcard,1537.0,0.0,0.0
1625.0,1.0,4.97,paypal,364.0,0.0,0.0
1094.0,1.0,5.03,paypal,206.0,0.0,0.0
96.0,1.0,4.89,creditcard,23.0,0.0,0.0
17.0,1.0,4.75,creditcard,17.0,0.0,0.0
,,,,,,2.0
88.0,1.0,5.03,paypal,0.0,0.0,0.0
631.0,1.0,4.84,creditcard,179.0,0.0,0.0
524.0,1.0,4.92,creditcard,0.0,0.0,1.0
1909.0,1.0,4.96,creditcard,0.0,0.0,0.0
,,,,,,1.0
1257.0,1.0,5.04,creditcard,0.0,0.0,0.0
1291.0,1.0,4.75,paypal,0.0,0.0,2.0
28.0,1.0,4.75,creditcard,0.0,0.0,0.0
796.0,1.0,4.51,creditcard,0.0,0.0,2.0
2.0,1.0,4.96,creditcard,1.0,0.0,0.0
1354.0,1.0,3.07,paypal,1110.0,0.0,0.0
236.0,1.0,3.48,storecredit,236.0,0.0,1.0
,,,,,,1.0
,,,,,,0.0
236.0,1.0,4.92,creditcard,0.0,0.0,0.0
,,,,,,0.0
2000.0,1.0,5.04,creditcard,157.0,0.0,1.0
5.0,1.0,4.92,creditcard,4.0,0.0,1.0
373.0,1.0,4.75,creditcard,0.0,0.0,0.0
,,,,,,1.0
231.0,1.0,4.46,creditcard,0.0,0.0,1.0
56.0,1.0,4.52,paypal,0.0,0.0,1.0
8.0,1.0,5.04,creditcard,7.0,0.0,0.0
841.0,1.0,4.51,creditcard,0.0,0.0,0.0
509.0,1.0,4.75,paypal,0.0,0.0,0.0
5.0,1.0,5.03,creditcard,5.0,0.0,0.0
2000.0,1.0,4.92,creditcard,1084.0,0.0,1.0
3.0,1.0,4.96,paypal,0.0,0.0,0.0
,,,,,,0.0
,,,,,,0.0
975.0,1.0,4.89,paypal,0.0,0.0,1.0
,,,,,,0.0
7.0,1.0,3.95,paypal,0.0,0.0,0.0
1544.0,1.0,4.92,creditcard,1.0,0.0,0.0
70.0,1.0,5.03,creditcard,69.0,0.0,0.0
,,,,,,0.0
151.0,1.0,5.04,creditcard,0.0,0.0,0.0
2000.0,1.0,5.02,creditcard,91.0,0.0,0.0
90.0,1.0,4.92,creditcard,89.0,0.0,1.0
1437.0,1.0,4.89,creditcard,104.0,0.0,2.0
81.0,1.0,4.46,creditcard,24.0,0.0,0.0
3.0,1.0,4.46,creditcard,0.0,0.0,0.0
1701.0,1.0,5.03,paypal,0.0,0.0,1.0
1495.0,1.0,4.92,creditcard,646.0,0.0,0.0
17.0,1.0,3.48,creditcard,16.0,0.0,1.0
335.0,1.0,4.51,creditcard,334.0,0.0,0.0
1526.0,1.0,4.88,creditcard,498.0,0.0,0.0
980.0,1.0,4.75,creditcard,0.0,0.0,2.0
,,,,,,0.0
365.0,1.0,4.89,paypal,71.0,0.0,0.0
,,,,,,0.0
1609.0,1.0,5.03,creditcard,78.0,0.0,0.0
171.0,2.0,4.75,paypal,0.0,0.0,1.0
2000.0,1.0,5.04,creditcard,0.0,0.0,0.0
1730.0,1.0,4.74,paypal,0.0,0.0,0.0
38.0,1.0,4.92,creditcard,0.0,0.0,0.0
52.0,1.0,4.46,creditcard,0.0,0.0,0.0
125.0,1.0,4.52,creditcard,124.0,0.0,1.0
18.0,1.0,4.75,creditcard,0.0,0.0,0.0
1844.0,1.0,3.07,creditcard,0.0,0.0,0.0
2000.0,1.0,5.02,creditcard,1486.0,0.0,0.0
,,,,,,2.0
,,,,,,0.0
1985.0,2.0,4.92,creditcard,0.0,0.0,0.0
7.0,2.0,4.51,creditcard,5.0,0.0,0.0
613.0,1.0,4.92,creditcard,0.0,0.0,0.0
2000.0,1.0,4.52,creditcard,103.0,0.0,0.0
2000.0,1.0,4.97,storecredit,0.0,0.0,0.0
8.0,1.0,4.92,paypal,0.0,0.0,0.0
,,,,,,0.0
4.0,1.0,4.75,paypal,0.0,0.0,0.0
64.0,1.0,4.52,creditcard,63.0,0.0,1.0
1830.0,1.0,5.02,creditcard,76.0,0.0,0.0
232.0,1.0,4.97,creditcard,178.0,0.0,0.0
475.0,1.0,4.92,creditcard,1.0,0.0,0.0
91.0,1.0,4.88,creditcard,90.0,0.0,0.0
608.0,1.0,5.04,creditcard,0.0,0.0,1.0
1051.0,1.0,3.48,creditcard,0.0,0.0,1.0
1727.0,1.0,4.92,creditcard,0.0,0.0,0.0
1703.0,1.0,4.89,creditcard,0.0,0.0,0.0
32.0,1.0,4.74,paypal,0.0,0.0,1.0
206.0,1.0,5.02,storecredit,205.0,0.0,0.0
1650.0,1.0,3.95,creditcard,0.0,0.0,0.0
1223.0,1.0,4.51,paypal,0.0,0.0,1.0
32.0,1.0,4.75,creditcard,0.0,0.0,0.0
917.0,1.0,4.46,creditcard,888.0,0.0,0.0
2000.0,1.0,4.75,creditcard,563.0,0.0,0.0
1696.0,1.0,4.92,creditcard,0.0,0.0,0.0
2000.0,1.0,5.03,creditcard,151.0,0.0,0.0
321.0,2.0,4.52,creditcard,94.0,0.0,2.0
217.0,1.0,4.97,paypal,217.0,0.0,0.0
41.0,1.0,4.96,creditcard,35.0,0.0,0.0
1568.0,1.0,4.74,creditcard,800.0,0.0,0.0
1259.0,1.0,4.75,creditcard,0.0,0.0,0.0
679.0,1.0,5.02,creditcard,0.0,0.0,0.0
86.0,1.0,4.84,creditcard,0.0,0.0,0.0
,,,,,,0.0
834.0,1.0,4.88,paypal,0.0,0.0,0.0
48.0,1.0,5.03,paypal,48.0,0.0,0.0
,,,,,,0.0
1945.0,1.0,4.75,creditcard,0.0,0.0,0.0
10.0,1.0,4.89,creditcard,0.0,0.0,0.0
2.0,1.0,4.52,storecredit,2.0,0.0,0.0
466.0,1.0,4.75,creditcard,39.0,0.0,0.0
,,,,,,0.0
907.0,1.0,4.92,paypal,0.0,0.0,0.0
2000.0,1.0,4.92,creditcard,0.0,0.0,0.0
,,,,,,0.0
48.0,1.0,5.02,creditcard,0.0,0.0,0.0
158.0,1.0,5.02,creditcard,0.0,0.0,0.0
12.0,1.0,4.92,storecredit,0.0,0.0,0.0
1630.0,1.0,4.84,creditcard,666.0,0.0,0.0
1987.0,1.0,5.04,creditcard,581.0,0.0,0.0
,,,,,,0.0
2.0,1.0,4.75,paypal,2.0,0.0,1.0
1361.0,1.0,4.75,creditcard,0.0,0.0,1.0
2000.0,1.0,4.46,storecredit,0.0,0.0,0.0
42.0,1.0,4.9,creditcard,42.0,0.0,0.0
910.0,1.0,5.04,creditcard,540.0,0.0,1.0
877.0,1.0,4.75,creditcard,655.0,0.0,1.0
2000.0,1.0,3.95,paypal,439.0,0.0,0.0
215.0,1.0,3.95,creditcard,214.0,0.0,0.0
1464.0,1.0,4.88,creditcard,967.0,0.0,1.0
1026.0,1.0,5.03,creditcard,48.0,0.0,1.0
,,,,,,0.0
,,,,,,2.0
814.0,1.0,4.84,creditcard,0.0,0.0,0.0
45.0,1.0,4.75,paypal,0.0,0.0,0.0
1055.0,1.0,4.52,paypal,1.0,0.0,0.0
112.0,1.0,4.96,paypal,0.0,0.0,0.0
3.0,1.0,2.95,creditcard,0.0,0.0,0.0
,,,,,,0.0
118.0,1.0,5.03,storecredit,117.0,0.0,0.0
1790.0,1.0,3.95,creditcard,0.0,0.0,0.0
899.0,1.0,4.9,creditcard,884.0,0.0,0.0
1447.0,1.0,3.48,creditcard,0.0,0.0,0.0
133.0,1.0,3.07,creditcard,133.0,0.0,0.0
792.0,1.0,4.51,paypal,0.0,0.0,0.0
2000.0,1.0,5.02,paypal,90.0,0.0,1.0
30.0,1.0,4.97,paypal,29.0,0.0,0.0
2.0,1.0,4.9,storecredit,2.0,0.0,0.0
5.0,1.0,4.52,paypal,5.0,0.0,0.0
1754.0,1.0,4.92,paypal,0.0,0.0,0.0
2000.0,1.0,4.92,creditcard,1.0,0.0,0.0
887.0,1.0,5.04,creditcard,107.0,0.0,0.0
2000.0,1.0,4.84,creditcard,140.0,0.0,0.0
11.0,1.0,4.52,paypal,11.0,0.0,0.0
,,,,,,0.0
2000.0,1.0,4.88,creditcard,1367.0,0.0,0.0
145.0,1.0,4.75,creditcard,0.0,0.0,2.0
2000.0,1.0,4.97,creditcard,479.0,0.0,0.0
2000.0,1.0,5.02,creditcard,1.0,0.0,0.0
41.0,1.0,4.89,creditcard,41.0,0.0,1.0
2000.0,1.0,4.84,paypal,1777.0,0.0,0.0
2000.0,1.0,4.9,creditcard,65.0,0.0,1.0
,,,,,,2.0
116.0,1.0,4.89,creditcard,0.0,0.0,0.0
2.0,1.0,3.48,paypal,2.0,0.0,0.0
28.0,1.0,5.02,creditcard,0.0,0.0,0.0
1019.0,1.0,5.04,creditcard,0.0,0.0,0.0
1979.0,1.0,2.6,creditcard,213.0,0.0,1.0
863.0,1.0,4.92,creditcard,0.0,0.0,0.0
79.0,1.0,4.96,creditcard,0.0,0.0,0.0
1554.0,1.0,4.96,creditcard,784.0,0.0,0.0
2000.0,1.0,5.04,storecredit,53.0,0.0,0.0
122.0,1.0,4.9,creditcard,0.0,0.0,2.0
113.0,1.0,4.75,paypal,77.0,0.0,0.0
18.0,1.0,4.97,creditcard,16.0,0.0,2.0
,,,,,,0.0
1873.0,1.0,4.96,creditcard,1.0,0.0,0.0
1993.0,1.0,5.03,creditcard,0.0,0.0,0.0
,,,,,,0.0
1990.0,1.0,4.06,creditcard,18.0,0.0,0.0
,,,,,,0.0
1648.0,1.0,5.03,creditcard,0.0,0.0,0.0
247.0,1.0,4.92,creditcard,246.0,0.0,0.0
45.0,1.0,4.88,creditcard,0.0,0.0,1.0
213.0,1.0,4.92,creditcard,0.0,0.0,0.0
6.0,1.0,4.75,creditcard,6.0,0.0,0.0
1051.0,1.0,4.92,creditcard,1.0,0.0,0.0
2000.0,1.0,5.03,creditcard,3.0,0.0,1.0
12.0,3.0,5.03,creditcard,0.0,0.0,1.0
,,,,,,1.0
2.0,1.0,4.06,creditcard,2.0,0.0,0.0
22.0,1.0,4.74,creditcard,22.0,0.0,1.0
2000.0,1.0,4.52,creditcard,750.0,0.0,0.0
335.0,1.0,4.88,storecredit,0.0,0.0,0.0
2.0,1.0,4.74,creditcard,2.0,0.0,0.0
1933.0,1.0,4.97,creditcard,216.0,0.0,0.0
,,,,,,0.0
,,,,,,1.0
741.0,1.0,4.46,creditcard,0.0,0.0,0.0
5.0,1.0,3.07,creditcard,0.0,0.0,0.0
,,,,,,0.0
,,,,,,0.0
1297.0,1.0,4.52,paypal,0.0,0.0,0.0
30.0,1.0,4.89,paypal,0.0,0.0,0.0
2.0,1.0,4.75,paypal,0.0,0.0,1.0
,,,,,,0.0
2000.0,1.0,4.92,creditcard,934.0,0.0,0.0
1014.0,1.0,4.97,paypal,0.0,0.0,0.0
61.0,1.0,4.92,creditcard,0.0,0.0,2.0
,,,,,,0.0
,,,,,,0.0
2000.0,1.0,4.51,storecredit,0.0,0.0,1.0
154.0,1.0,4.88,creditcard,0.0,0.0,0.0
237.0,1.0,5.03,paypal,0.0,0.0,0.0
1288.0,1.0,5.02,creditcard,0.0,0.0,0.0
2000.0,1.0,4.92,creditcard,82.0,0.0,0.0
17.0,1.0,4.52,creditcard,0.0,0.0,1.0
,,,,,,0.0
1695.0,1.0,4.75,creditcard,377.0,0.0,0.0
587.0,1.0,4.92,creditcard,0.0,0.0,0.0
,,,,,,0.0
2000.0,1.0,4.92,creditcard,997.0,0.0,0.0
166.0,1.0,2.95,creditcard,166.0,0.0,0.0
2000.0,1.0,4.88,creditcard,396.0,0.0,0.0
2000.0,1.0,4.9,creditcard,1638.0,0.0,0.0
169.0,1.0,4.52,paypal,0.0,0.0,1.0
2000.0,1.0,5.03,creditcard,144.0,0.0,0.0
816.0,1.0,3.07,creditcard,291.0,0.0,1.0
351.0,1.0,4.92,creditcard,59.0,0.0,0.0
2000.0,2.0,4.92,creditcard,613.0,0.0,0.0
2.0,1.0,4.96,creditcard,2.0,0.0,1.0
1606.0,1.0,4.96,paypal,10.0,0.0,1.0
,,,,,,0.0
2.0,1.0,4.92,paypal,1.0,0.0,0.0
113.0,1.0,5.03,creditcard,1.0,0.0,0.0
79.0,1.0,4.75,paypal,0.0,0.0,1.0
3.0,1.0,4.06,creditcard,3.0,0.0,0.0
,,,,,,1.0
43.0,1.0,4.51,creditcard,3.0,0.0,0.0
437.0,1.0,4.96,storecredit,0.0,0.0,1.0
83.0,2.0,4.84,creditcard,80.0,0.0,1.0
1975.0,1.0,4.96,creditcard,427.0,0.0,0.0
964.0,1.0,4.84,creditcard,0.0,0.0,0.0
359.0,1.0,4.9,creditcard,0.0,0.0,0.0
837.0,1.0,5.03,creditcard,0.0,0.0,0.0
6.0,1.0,4.74,creditcard,5.0,0.0,0.0
89.0,1.0,4.52,creditcard,88.0,0.0,0.0
675.0,1.0,5.03,storecredit,0.0,0.0,0.0
,,,,,,0.0
1547.0,1.0,4.51,creditcard,0.0,0.0,1.0
2000.0,1.0,4.84,paypal,254.0,0.0,1.0
1869.0,1.0,4.92,creditcard,0.0,0.0,0.0
302.0,1.0,4.74,creditcard,0.0,0.0,0.0
8.0,1.0,5.02,creditcard,0.0,0.0,0.0
185.0,1.0,4.92,creditcard,185.0,0.0,0.0
,,,,,,0.0
,,,,,,1.0
254.0,1.0,5.04,creditcard,147.0,0.0,0.0
397.0,1.0,4.92,paypal,0.0,0.0,0.0
55.0,1.0,4.92,creditcard,54.0,0.0,1.0
931.0,1.0,4.92,creditcard,0.0,0.0,0.0
899.0,1.0,4.75,creditcard,0.0,0.0,0.0
16.0,1.0,3.58,storecredit,8.0,0.0,1.0
2000.0,1.0,3.48,paypal,57.0,0.0,0.0
49.0,1.0,5.04,paypal,0.0,0.0,0.0
,,,,,,1.0
1762.0,1.0,5.04,paypal,2.0,0.0,0.0
,,,,,,0.0
213.0,1.0,4.92,paypal,7.0,0.0,0.0
120.0,1.0,4.51,creditcard,0.0,0.0,0.0
207.0,1.0,4.97,creditcard,0.0,0.0,0.0
6.0,1.0,4.52,creditcard,0.0,0.0,0.0
2000.0,1.0,4.92,paypal,20.0,0.0,0.0
2000.0,1.0,4.06,creditcard,1.0,0.0,1.0
2000.0,1.0,4.84,paypal,0.0,0.0,1.0
444.0,1.0,4.97,creditcard,0.0,0.0,2.0
3.0,1.0,4.06,creditcard,2.0,0.0,0.0
261.0,1.0,4.96,paypal,0.0,0.0,1.0
964.0,1.0,4.92,creditcard,141.0,0.0,1.0
9.0,1.0,4.88,storecredit,0.0,0.0,0.0
140.0,1.0,4.75,creditcard,0.0,0.0,2.0
327.0,1.0,4.97,creditcard,0.0,0.0,0.0
83.0,2.0,4.97,creditcard,83.0,0.0,1.0
12.0,2.0,4.92,paypal,2.0,0.0,0.0
837.0,2.0,4.84,creditcard,0.0,0.0,0.0
,,,,,,0.0
90.0,1.0,4.52,creditcard,89.0,0.0,0.0
7.0,1.0,4.89,creditcard,7.0,0.0,2.0
72.0,1.0,4.52,paypal,71.0,0.0,1.0
1617.0,1.0,4.97,creditcard,27.0,0.0,1.0
1015.0,1.0,5.03,creditcard,0.0,0.0,0.0
,,,,,,0.0
752.0,1.0,4.74,creditcard,0.0,0.0,0.0
1227.0,1.0,4.97,creditcard,88.0,0.0,0.0
1846.0,1.0,5.04,creditcard,1020.0,0.0,0.0
131.0,1.0,4.75,storecredit,0.0,0.0,0.0
2.0,1.0,4.9,paypal,1.0,0.0,0.0
631.0,1.0,4.88,creditcard,0.0,0.0,0.0
1826.0,1.0,4.92,paypal,0.0,0.0,0.0
913.0,1.0,4.97,creditcard,741.0,0.0,0.0
,,,,,,1.0
569.0,1.0,4.06,creditcard,3.0,0.0,0.0
,,,,,,0.0
637.0,1.0,5.03,paypal,0.0,0.0,1.0
2000.0,1.0,4.84,creditcard,13.0,0.0,0.0
2000.0,1.0,4.92,creditcard,1.0,0.0,0.0
1700.0,1.0,4.51,storecredit,0.0,0.0,1.0
13.0,1.0,5.04,paypal,0.0,0.0,0.0
637.0,2.0,4.84,creditcard,166.0,0.0,2.0
52.0,1.0,4.96,creditcard,0.0,0.0,0.0
861.0,1.0,5.02,creditcard,0.0,0.0,0.0
59.0,1.0,4.88,creditcard,0.0,0.0,0.0
2000.0,1.0,4.52,paypal,0.0,0.0,0.0
85.0,1.0,4.9,paypal,85.0,0.0,0.0
,,,,,,1.0
1402.0,1.0,4.9,creditcard,0.0,0.0,0.0
35.0,1.0,4.75,creditcard,0.0,0.0,0.0
921.0,1.0,4.88,creditcard,16.0,0.0,0.0
9.0,1.0,4.52,creditcard,8.0,0.0,2.0
1262.0,1.0,4.97,paypal,0.0,0.0,0.0
143.0,1.0,4.84,creditcard,110.0,0.0,0.0
48.0,1.0,4.92,creditcard,0.0,0.0,0.0
1654.0,1.0,4.96,paypal,0.0,0.0,0.0
,,,,,,1.0
4.0,1.0,4.88,creditcard,3.0,0.0,1.0
41.0,1.0,4.06,paypal,0.0,0.0,0.0
49.0,1.0,4.52,creditcard,0.0,0.0,0.0
4.0,1.0,4.9,storecredit,0.0,0.0,0.0
381.0,1.0,5.02,creditcard,0.0,0.0,0.0
197.0,1.0,3.48,paypal,157.0,0.0,2.0
68.0,1.0,3.07,creditcard,0.0,0.0,0.0
,,,,,,1.0
73.0,1.0,4.75,storecredit,34.0,0.0,0.0
2000.0,1.0,4.92,creditcard,5.0,0.0,1.0
2000.0,1.0,4.9,paypal,3.0,0.0,0.0
1171.0,1.0,4.75,creditcard,0.0,0.0,0.0
2000.0,1.0,4.96,creditcard,243.0,0.0,0.0
